40.7137136	-73.9726387	1
40.8175195	-73.9279109	1
40.85121557	-73.95206451	1
40.721296	-73.968092	1
40.76042322	-74.01025772	1
40.76042322	-74.01025772	1
40.70536767	-73.99605274	1
40.721296	-73.968092	1
40.721296	-73.968092	1
40.7137136	-73.9726387	1
40.8175195	-73.9279109	1
40.85121557	-73.95206451	1
40.849994	-73.948591	1
40.7522454	-74.0094906	1
40.71356548	-73.97236347	1
40.8175195	-73.9279109	1
40.7137136	-73.9726387	1
40.85121557	-73.95206451	1
40.85121557	-73.95206451	1
40.70744975	-73.99081707	1
40.73347023	-74.01128769	1
40.721296	-73.968092	1
40.70744975	-73.99081707	1
40.8175195	-73.9279109	1
40.85121557	-73.95206451	1
40.85121557	-73.95206451	1
40.70536767	-73.99605274	1
40.8175195	-73.9279109	1
40.85121557	-73.95206451	1
41.7887871	-87.6049204	-1
41.947304	-87.656447	-1
41.87860419	-87.63939857	-1
41.9799109	-87.90663242	-1
41.988317	-87.75143473	-1
41.865779	-87.629973	-1
41.890951	-87.634099	-1
41.88572933	-87.63156652	-1
41.89719818	-87.61892796	-1
41.857099	-87.625101	-1
41.857099	-87.625101	-1
41.9042365	-87.6331912	-1
41.9536248	-87.72949	-1
41.949279	-87.613448	-1
41.97727092	-87.90440083	-1
41.883528	-87.655916	-1
41.8714188	-87.62103081	-1
41.8714188	-87.62103081	-1
41.92522	-87.688543	-1
41.8958296	-87.673353	-1
41.8693882	-87.6598838	-1
41.9000221	-87.6236588	-1
41.9091833	-87.652756	-1
41.856764	-87.674735	-1
41.8813813	-87.674119	-1
41.8714188	-87.62103081	-1
41.87592007	-87.61712551	-1
41.910718	-87.674848	-1
41.880624	-87.674761	-1
41.9684826	-87.64954357	-1
41.90151	-87.629029	-1
41.880624	-87.674761	-1
41.787905	-87.74070024	-1
41.893126	-87.630458	-1
41.97727092	-87.90440083	-1
41.8878907	-87.6223863	-1
41.97491798	-87.90021658	-1
41.939361	-87.650725	-1
41.97727092	-87.90440083	-1
41.97802863	-87.90418625	-1
41.890262	-87.63161	-1
41.87579226	-87.61897087	-1
41.939483	-87.716358	-1
41.977658	-87.910645	-1
41.97727092	-87.90440083	-1
41.88983	-87.628989	-1
41.894337	-87.636283	-1
41.893729	-87.6356496	-1
41.97727092	-87.90440083	-1
41.97727092	-87.90440083	-1
41.97727092	-87.90440083	-1
41.9085568	-87.650165	-1
41.97727092	-87.90440083	-1
41.88255027	-87.63381958	-1
41.88088081	-87.6317811	-1
41.9142963	-87.6775182	-1
41.9535858	-87.7393384	-1
41.864424	-87.624112	-1
41.787905	-87.74070024	-1
41.894522	-87.622937	-1
41.95023477	-87.6417716	-1
41.877338	-87.63385688	-1
41.86189054	-87.61676073	-1
41.88786	-87.643247	-1
41.8847908	-87.621652	-1
41.97727092	-87.90440083	-1
41.8926567	-87.69169	-1
41.9398632	-87.661457	-1
41.9304119	-87.686514	-1
41.98373109	-87.65784949	-1
41.910893	-87.653013	-1
41.8978053	-87.6240351	-1
41.93683147	-87.69385815	-1
41.9095257	-87.6530727	-1
41.97727092	-87.90440083	-1
41.97866669	-87.91044116	-1
41.9486547	-87.649496	-1
41.94779305	-87.65551329	-1
41.885519	-87.625816	-1
41.8878907	-87.6223863	-1
41.9294862	-87.6428651	-1
41.8879	-87.6354	-1
41.94779305	-87.65551329	-1
41.82794988	-87.681236	-1
41.951926	-87.6545644	-1
41.892619	-87.624143	-1
41.9433069	-87.6795849	-1
41.87860419	-87.63939857	-1
41.787905	-87.74070024	-1
41.9400455	-87.6458138	-1
41.94779305	-87.65551329	-1
41.97727092	-87.90440083	-1
41.94779305	-87.65551329	-1
41.887568	-87.62139	-1
41.96539366	-87.65798092	-1
41.9399083	-87.6532681	-1
41.88701	-87.639891	-1
41.97727092	-87.90440083	-1
41.92297161	-87.66377449	-1
41.93683147	-87.69385815	-1
41.882076	-87.657672	-1
41.8832182	-87.6342277	-1
41.92198175	-87.69711971	-1
41.87860419	-87.63939857	-1
41.97727092	-87.90440083	-1
41.889804	-87.630405	-1
41.82278395	-87.70173311	-1
